,deal_id,snapshot_date,stage,forecast_category,amount,close_date,owner_id,stage_change,stage_start_date,days_in_stage,stalled
1667,deal_551,2024-09-16,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,77,True
1668,deal_551,2024-09-23,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,84,True
1669,deal_551,2024-09-30,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,91,True
1670,deal_551,2024-10-07,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,98,True
1671,deal_551,2024-10-14,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,105,True
1672,deal_551,2024-10-21,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,112,True
1673,deal_551,2024-10-28,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,119,True
1674,deal_551,2024-11-04,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,126,True
1675,deal_551,2024-11-11,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,133,True
1676,deal_551,2024-11-18,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,140,True
1677,deal_551,2024-11-25,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,147,True
1678,deal_551,2024-12-02,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,154,True
1679,deal_551,2024-12-09,Prospecting,Pipeline,40598,2024-12-14,owner_11,False,2024-07-01,161,True
2296,deal_552,2025-05-05,Prospecting,Pipeline,64795,2025-05-25,owner_12,True,2025-05-05,0,False
2297,deal_552,2025-05-12,Prospecting,Pipeline,72168,2025-07-25,owner_12,False,2025-05-05,7,False
2298,deal_552,2025-05-19,Prospecting,Pipeline,79493,2025-07-25,owner_12,False,2025-05-05,14,False
2299,deal_552,2025-05-26,Qualification,Pipeline,61431,2025-04-25,owner_12,True,2025-05-26,0,False
2300,deal_552,2025-06-02,Qualification,Pipeline,58866,2025-08-25,owner_12,False,2025-05-26,7,False
2301,deal_552,2025-06-09,Proposal,Best Case,71061,2025-06-25,owner_12,True,2025-06-09,0,False
4712,deal_553,2024-11-04,Prospecting,Pipeline,32077,2024-12-18,owner_4,True,2024-11-04,0,False
4713,deal_553,2024-11-11,Proposal,Best Case,32785,2025-01-18,owner_4,True,2024-11-11,0,False
4714,deal_553,2024-11-18,Closed Lost,Closed,38564,2024-11-18,owner_4,True,2024-11-18,0,False
6495,deal_554,2024-09-16,Prospecting,Pipeline,57661,2024-09-14,owner_6,True,2024-09-16,0,False
6496,deal_554,2024-09-23,Prospecting,Pipeline,73148,2025-01-14,owner_6,False,2024-09-16,7,False
6497,deal_554,2024-09-30,Qualification,Pipeline,59189,2024-10-14,owner_6,True,2024-09-30,0,False
6498,deal_554,2024-10-07,Qualification,Pipeline,67736,2024-10-14,owner_6,False,2024-09-30,7,False
6499,deal_554,2024-10-14,Proposal,Best Case,72893,2025-01-14,owner_6,True,2024-10-14,0,False
6500,deal_554,2024-10-21,Proposal,Best Case,77363,2025-01-14,owner_6,False,2024-10-14,7,False
6501,deal_554,2024-10-28,Negotiation,Best Case,73576,2024-10-14,owner_6,True,2024-10-28,0,False
6502,deal_554,2024-11-04,Negotiation,Best Case,58953,2024-12-14,owner_6,False,2024-10-28,7,False
6503,deal_554,2024-11-11,Closed Won,Closed,69610,2024-11-14,owner_6,True,2024-11-11,0,False
6967,deal_555,2024-04-01,Prospecting,Pipeline,53735,2024-07-21,owner_7,True,2024-04-01,0,False
6968,deal_555,2024-04-08,Prospecting,Pipeline,53735,2024-07-21,owner_7,False,2024-04-01,7,False
6969,deal_555,2024-04-15,Prospecting,Pipeline,53735,2024-11-21,owner_7,False,2024-04-01,14,False
6970,deal_555,2024-04-22,Prospecting,Pipeline,53735,2024-08-21,owner_7,False,2024-04-01,21,False
6971,deal_555,2024-04-29,Prospecting,Pipeline,53735,2024-07-21,owner_7,False,2024-04-01,28,False
6972,deal_555,2024-05-06,Prospecting,Pipeline,53735,2024-08-21,owner_7,False,2024-04-01,35,True
6973,deal_555,2024-05-13,Qualification,Pipeline,53735,2024-10-21,owner_7,True,2024-05-13,0,False
6974,deal_555,2024-05-20,Qualification,Pipeline,53735,2024-07-21,owner_7,False,2024-05-13,7,False
6975,deal_555,2024-05-27,Qualification,Pipeline,53735,2024-11-21,owner_7,False,2024-05-13,14,False
6976,deal_555,2024-06-03,Qualification,Pipeline,53735,2024-08-21,owner_7,False,2024-05-13,21,False
6977,deal_555,2024-06-10,Qualification,Pipeline,53735,2024-08-21,owner_7,False,2024-05-13,28,False
6978,deal_555,2024-06-17,Qualification,Pipeline,53735,2024-07-21,owner_7,False,2024-05-13,35,True
6979,deal_555,2024-06-24,Proposal,Best Case,53735,2024-08-21,owner_7,True,2024-06-24,0,False
6980,deal_555,2024-07-01,Proposal,Best Case,53735,2024-08-21,owner_7,False,2024-06-24,7,False
6981,deal_555,2024-07-08,Proposal,Best Case,53735,2024-07-21,owner_7,False,2024-06-24,14,False
6982,deal_555,2024-07-15,Proposal,Best Case,53735,2024-08-21,owner_7,False,2024-06-24,21,False
6983,deal_555,2024-07-22,Proposal,Best Case,53735,2024-10-21,owner_7,False,2024-06-24,28,False
6984,deal_555,2024-07-29,Proposal,Best Case,53735,2024-11-21,owner_7,False,2024-06-24,35,True
6985,deal_555,2024-08-05,Negotiation,Best Case,53735,2024-07-21,owner_7,True,2024-08-05,0,False
6986,deal_555,2024-08-12,Negotiation,Best Case,53735,2024-07-21,owner_7,False,2024-08-05,7,False
6987,deal_555,2024-08-19,Negotiation,Best Case,53735,2024-08-21,owner_7,False,2024-08-05,14,False
6988,deal_555,2024-08-26,Negotiation,Best Case,53735,2024-10-21,owner_7,False,2024-08-05,21,False
6989,deal_555,2024-09-02,Negotiation,Best Case,53735,2024-08-21,owner_7,False,2024-08-05,28,False
6990,deal_555,2024-09-09,Negotiation,Best Case,53735,2024-07-21,owner_7,False,2024-08-05,35,True
6991,deal_555,2024-09-16,Closed Won,Closed,53735,2024-09-21,owner_7,True,2024-09-16,0,False
5646,deal_556,2024-08-26,Prospecting,Pipeline,19764,2025-01-03,owner_5,True,2024-08-26,0,False
5647,deal_556,2024-09-02,Prospecting,Pipeline,19764,2025-01-03,owner_5,False,2024-08-26,7,False
5648,deal_556,2024-09-09,Prospecting,Pipeline,19764,2025-04-03,owner_5,False,2024-08-26,14,False
5649,deal_556,2024-09-16,Prospecting,Pipeline,19764,2024-12-03,owner_5,False,2024-08-26,21,False
5650,deal_556,2024-09-23,Prospecting,Pipeline,19764,2025-01-03,owner_5,False,2024-08-26,28,False
5651,deal_556,2024-09-30,Qualification,Pipeline,19764,2025-01-03,owner_5,True,2024-09-30,0,False
5652,deal_556,2024-10-07,Qualification,Pipeline,19764,2025-04-03,owner_5,False,2024-09-30,7,False
5653,deal_556,2024-10-14,Qualification,Pipeline,19764,2025-04-03,owner_5,False,2024-09-30,14,False
5654,deal_556,2024-10-21,Qualification,Pipeline,19764,2025-01-03,owner_5,False,2024-09-30,21,False
5655,deal_556,2024-10-28,Qualification,Pipeline,19764,2025-03-03,owner_5,False,2024-09-30,28,False
5656,deal_556,2024-11-04,Proposal,Best Case,19764,2025-01-03,owner_5,True,2024-11-04,0,False
5657,deal_556,2024-11-11,Proposal,Best Case,19764,2025-03-03,owner_5,False,2024-11-04,7,False
5658,deal_556,2024-11-18,Proposal,Best Case,19764,2025-03-03,owner_5,False,2024-11-04,14,False
5659,deal_556,2024-11-25,Proposal,Best Case,19764,2024-12-03,owner_5,False,2024-11-04,21,False
5660,deal_556,2024-12-02,Negotiation,Best Case,19764,2025-04-03,owner_5,True,2024-12-02,0,False
5661,deal_556,2024-12-09,Negotiation,Best Case,19764,2025-04-03,owner_5,False,2024-12-02,7,False
5662,deal_556,2024-12-16,Negotiation,Best Case,19764,2025-04-03,owner_5,False,2024-12-02,14,False
5663,deal_556,2024-12-23,Negotiation,Best Case,19764,2025-04-03,owner_5,False,2024-12-02,21,False
5664,deal_556,2024-12-30,Negotiation,Best Case,19764,2025-04-03,owner_5,False,2024-12-02,28,False
5665,deal_556,2025-01-06,Closed Lost,Closed,19764,2024-12-03,owner_5,True,2025-01-06,0,False
5666,deal_556,2025-01-13,Closed Lost,Closed,19764,2025-01-03,owner_5,False,2025-01-06,7,False
5667,deal_556,2025-01-20,Closed Lost,Closed,19764,2024-12-03,owner_5,False,2025-01-06,14,False
5668,deal_556,2025-01-27,Closed Lost,Closed,19764,2024-12-03,owner_5,False,2025-01-06,21,False
5669,deal_556,2025-02-03,Closed Lost,Closed,19764,2025-02-03,owner_5,False,2025-01-06,28,False
3025,deal_557,2024-03-11,Prospecting,Pipeline,59964,2024-09-08,owner_13,True,2024-03-11,0,False
3026,deal_557,2024-03-18,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,7,False
3027,deal_557,2024-03-25,Prospecting,Pipeline,59964,2024-09-08,owner_13,False,2024-03-11,14,False
3028,deal_557,2024-04-01,Prospecting,Pipeline,59964,2024-09-08,owner_13,False,2024-03-11,21,False
3029,deal_557,2024-04-08,Prospecting,Pipeline,59964,2024-09-08,owner_13,False,2024-03-11,28,False
3030,deal_557,2024-04-15,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,35,True
3031,deal_557,2024-04-22,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,42,True
3032,deal_557,2024-04-29,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,49,True
3033,deal_557,2024-05-06,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,56,True
3034,deal_557,2024-05-13,Prospecting,Pipeline,59964,2024-07-08,owner_13,False,2024-03-11,63,True
3035,deal_557,2024-05-20,Prospecting,Pipeline,59964,2024-07-08,owner_13,False,2024-03-11,70,True
3036,deal_557,2024-05-27,Prospecting,Pipeline,59964,2024-07-08,owner_13,False,2024-03-11,77,True
3037,deal_557,2024-06-03,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,84,True
3038,deal_557,2024-06-10,Prospecting,Pipeline,59964,2024-07-08,owner_13,False,2024-03-11,91,True
3039,deal_557,2024-06-17,Prospecting,Pipeline,59964,2024-10-08,owner_13,False,2024-03-11,98,True
3040,deal_557,2024-06-24,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,105,True
3041,deal_557,2024-07-01,Prospecting,Pipeline,59964,2024-10-08,owner_13,False,2024-03-11,112,True
3042,deal_557,2024-07-08,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,119,True
3043,deal_557,2024-07-15,Prospecting,Pipeline,59964,2024-07-08,owner_13,False,2024-03-11,126,True
3044,deal_557,2024-07-22,Prospecting,Pipeline,59964,2024-09-08,owner_13,False,2024-03-11,133,True
3045,deal_557,2024-07-29,Prospecting,Pipeline,59964,2024-06-08,owner_13,False,2024-03-11,140,True
3046,deal_557,2024-08-05,Prospecting,Pipeline,59964,2024-08-08,owner_13,False,2024-03-11,147,True
6992,deal_558,2024-06-03,Prospecting,Pipeline,19844,2024-08-09,owner_7,True,2024-06-03,0,False
6993,deal_558,2024-06-10,Prospecting,Pipeline,17206,2024-05-09,owner_7,False,2024-06-03,7,False
6994,deal_558,2024-06-17,Qualification,Pipeline,21926,2024-09-09,owner_7,True,2024-06-17,0,False
6995,deal_558,2024-06-24,Qualification,Pipeline,20750,2024-05-09,owner_7,False,2024-06-17,7,False
6996,deal_558,2024-07-01,Proposal,Best Case,16504,2024-05-09,owner_7,True,2024-07-01,0,False
6997,deal_558,2024-07-08,Negotiation,Best Case,18594,2024-07-09,owner_7,True,2024-07-08,0,False
3047,deal_559,2025-03-24,Prospecting,Pipeline,96954,2025-10-13,owner_13,True,2025-03-24,0,False
3048,deal_559,2025-03-31,Prospecting,Pipeline,101369,2025-07-13,owner_13,False,2025-03-24,7,False
3049,deal_559,2025-04-07,Prospecting,Pipeline,94307,2025-07-13,owner_13,False,2025-03-24,14,False
3050,deal_559,2025-04-14,Prospecting,Pipeline,126915,2025-07-13,owner_13,False,2025-03-24,21,False
3051,deal_559,2025-04-21,Prospecting,Pipeline,93101,2025-09-13,owner_13,False,2025-03-24,28,False
3052,deal_559,2025-04-28,Prospecting,Pipeline,112403,2025-07-13,owner_13,False,2025-03-24,35,True
3053,deal_559,2025-05-05,Prospecting,Pipeline,95122,2025-10-13,owner_13,False,2025-03-24,42,True
3054,deal_559,2025-05-12,Prospecting,Pipeline,122826,2025-09-13,owner_13,False,2025-03-24,49,True
3055,deal_559,2025-05-19,Prospecting,Pipeline,115613,2025-10-13,owner_13,False,2025-03-24,56,True
3056,deal_559,2025-05-26,Prospecting,Pipeline,105573,2025-06-13,owner_13,False,2025-03-24,63,True
3057,deal_559,2025-06-02,Prospecting,Pipeline,96846,2025-10-13,owner_13,False,2025-03-24,70,True
3058,deal_559,2025-06-09,Prospecting,Pipeline,113070,2025-08-13,owner_13,False,2025-03-24,77,True
5936,deal_56,2025-02-10,Prospecting,Pipeline,224814,2025-04-20,owner_6,True,2025-02-10,0,False
5937,deal_56,2025-02-17,Prospecting,Pipeline,224814,2025-07-20,owner_6,False,2025-02-10,7,False
5938,deal_56,2025-02-24,Prospecting,Pipeline,224814,2025-07-20,owner_6,False,2025-02-10,14,False
5939,deal_56,2025-03-03,Qualification,Pipeline,224814,2025-04-20,owner_6,True,2025-03-03,0,False
5940,deal_56,2025-03-10,Qualification,Pipeline,224814,2025-06-20,owner_6,False,2025-03-03,7,False
5941,deal_56,2025-03-17,Qualification,Pipeline,224814,2025-04-20,owner_6,False,2025-03-03,14,False
5942,deal_56,2025-03-24,Proposal,Best Case,224814,2025-07-20,owner_6,True,2025-03-24,0,False
5943,deal_56,2025-03-31,Proposal,Best Case,224814,2025-03-20,owner_6,False,2025-03-24,7,False
5944,deal_56,2025-04-07,Proposal,Best Case,224814,2025-07-20,owner_6,False,2025-03-24,14,False
5945,deal_56,2025-04-14,Negotiation,Best Case,224814,2025-07-20,owner_6,True,2025-04-14,0,False
5946,deal_56,2025-04-21,Negotiation,Best Case,224814,2025-07-20,owner_6,False,2025-04-14,7,False
5947,deal_56,2025-04-28,Negotiation,Best Case,224814,2025-04-20,owner_6,False,2025-04-14,14,False
5948,deal_56,2025-05-05,Closed Lost,Closed,224814,2025-04-20,owner_6,True,2025-05-05,0,False
5949,deal_56,2025-05-12,Closed Lost,Closed,224814,2025-04-20,owner_6,False,2025-05-05,7,False
5950,deal_56,2025-05-19,Closed Lost,Closed,224814,2025-05-20,owner_6,False,2025-05-05,14,False
659,deal_560,2024-01-08,Prospecting,Pipeline,29858,2024-01-17,owner_1,True,2024-01-08,0,False
660,deal_560,2024-01-15,Prospecting,Pipeline,21311,2024-01-17,owner_1,False,2024-01-08,7,False
661,deal_560,2024-01-22,Prospecting,Pipeline,25226,2024-03-17,owner_1,False,2024-01-08,14,False
662,deal_560,2024-01-29,Prospecting,Pipeline,25122,2024-01-17,owner_1,False,2024-01-08,21,False
663,deal_560,2024-02-05,Prospecting,Pipeline,30839,2024-04-17,owner_1,False,2024-01-08,28,False
664,deal_560,2024-02-12,Prospecting,Pipeline,26253,2024-02-17,owner_1,False,2024-01-08,35,True
3059,deal_561,2024-10-21,Prospecting,Pipeline,167753,2024-10-29,owner_13,True,2024-10-21,0,False
3060,deal_561,2024-10-28,Negotiation,Commit,148354,2024-10-29,owner_13,True,2024-10-28,0,False
8233,deal_562,2024-11-04,Prospecting,Pipeline,40399,2024-11-13,owner_9,True,2024-11-04,0,False
8234,deal_562,2024-11-11,Prospecting,Pipeline,44545,2024-12-13,owner_9,False,2024-11-04,7,False
8235,deal_562,2024-11-18,Prospecting,Pipeline,56729,2025-03-13,owner_9,False,2024-11-04,14,False
8236,deal_562,2024-11-25,Prospecting,Pipeline,46100,2024-12-13,owner_9,False,2024-11-04,21,False
8237,deal_562,2024-12-02,Prospecting,Pipeline,59354,2024-11-13,owner_9,False,2024-11-04,28,False
8238,deal_562,2024-12-09,Prospecting,Pipeline,58727,2025-03-13,owner_9,False,2024-11-04,35,True
8239,deal_562,2024-12-16,Prospecting,Pipeline,57720,2025-03-13,owner_9,False,2024-11-04,42,True
8240,deal_562,2024-12-23,Prospecting,Pipeline,49878,2025-02-13,owner_9,False,2024-11-04,49,True
8241,deal_562,2024-12-30,Prospecting,Pipeline,53044,2025-03-13,owner_9,False,2024-11-04,56,True
8242,deal_562,2025-01-06,Prospecting,Pipeline,45707,2024-12-13,owner_9,False,2024-11-04,63,True
8243,deal_562,2025-01-13,Prospecting,Pipeline,50082,2025-01-13,owner_9,False,2024-11-04,70,True
5670,deal_563,2024-01-29,Prospecting,Pipeline,30392,2024-04-25,owner_5,True,2024-01-29,0,False
5671,deal_563,2024-02-05,Prospecting,Pipeline,31125,2024-01-25,owner_5,False,2024-01-29,7,False
5672,deal_563,2024-02-12,Prospecting,Pipeline,34087,2024-04-25,owner_5,False,2024-01-29,14,False
5673,deal_563,2024-02-19,Prospecting,Pipeline,36753,2024-02-25,owner_5,False,2024-01-29,21,False
5674,deal_563,2024-02-26,Prospecting,Pipeline,28920,2024-01-25,owner_5,False,2024-01-29,28,False
5675,deal_563,2024-03-04,Prospecting,Pipeline,38839,2024-02-25,owner_5,False,2024-01-29,35,True
5676,deal_563,2024-03-11,Prospecting,Pipeline,39484,2024-05-25,owner_5,False,2024-01-29,42,True
5677,deal_563,2024-03-18,Prospecting,Pipeline,37841,2024-02-25,owner_5,False,2024-01-29,49,True
5678,deal_563,2024-03-25,Qualification,Pipeline,35624,2024-03-25,owner_5,True,2024-03-25,0,False
6998,deal_564,2024-07-29,Prospecting,Pipeline,186167,2024-07-12,owner_7,True,2024-07-29,0,False
6999,deal_564,2024-08-05,Prospecting,Pipeline,186167,2024-08-12,owner_7,False,2024-07-29,7,False
7000,deal_564,2024-08-12,Qualification,Pipeline,186167,2024-10-12,owner_7,True,2024-08-12,0,False
7001,deal_564,2024-08-19,Proposal,Best Case,186167,2024-07-12,owner_7,True,2024-08-19,0,False
7002,deal_564,2024-08-26,Negotiation,Best Case,186167,2024-11-12,owner_7,True,2024-08-26,0,False
7003,deal_564,2024-09-02,Closed Lost,Closed,186167,2024-10-12,owner_7,True,2024-09-02,0,False
7004,deal_564,2024-09-09,Closed Lost,Closed,186167,2024-09-12,owner_7,False,2024-09-02,7,False
5679,deal_565,2024-02-05,Prospecting,Pipeline,14914,2024-07-09,owner_5,True,2024-02-05,0,False
5680,deal_565,2024-02-12,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,7,False
5681,deal_565,2024-02-19,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,14,False
5682,deal_565,2024-02-26,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,21,False
5683,deal_565,2024-03-04,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,28,False
5684,deal_565,2024-03-11,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,35,True
5685,deal_565,2024-03-18,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,42,True
5686,deal_565,2024-03-25,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,49,True
5687,deal_565,2024-04-01,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,56,True
5688,deal_565,2024-04-08,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,63,True
5689,deal_565,2024-04-15,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,70,True
5690,deal_565,2024-04-22,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,77,True
5691,deal_565,2024-04-29,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,84,True
5692,deal_565,2024-05-06,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,91,True
5693,deal_565,2024-05-13,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,98,True
5694,deal_565,2024-05-20,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,105,True
5695,deal_565,2024-05-27,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,112,True
5696,deal_565,2024-06-03,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,119,True
5697,deal_565,2024-06-10,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,126,True
5698,deal_565,2024-06-17,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,133,True
5699,deal_565,2024-06-24,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,140,True
5700,deal_565,2024-07-01,Prospecting,Pipeline,14914,2024-07-09,owner_5,False,2024-02-05,147,True
5701,deal_565,2024-07-08,Qualification,Pipeline,14914,2024-07-09,owner_5,True,2024-07-08,0,False
2302,deal_566,2024-12-09,Prospecting,Pipeline,122587,2025-01-14,owner_12,True,2024-12-09,0,False
2303,deal_566,2024-12-16,Prospecting,Pipeline,146236,2025-01-14,owner_12,False,2024-12-09,7,False
2304,deal_566,2024-12-23,Qualification,Pipeline,129320,2025-01-14,owner_12,True,2024-12-23,0,False
2305,deal_566,2024-12-30,Qualification,Pipeline,135503,2025-01-14,owner_12,False,2024-12-23,7,False
2306,deal_566,2025-01-06,Proposal,Best Case,98779,2025-01-14,owner_12,True,2025-01-06,0,False
2307,deal_566,2025-01-13,Negotiation,Commit,121929,2025-01-14,owner_12,True,2025-01-13,0,False
6504,deal_567,2025-02-17,Prospecting,Pipeline,23678,2025-03-25,owner_6,True,2025-02-17,0,False
6505,deal_567,2025-02-24,Prospecting,Pipeline,23678,2025-03-25,owner_6,False,2025-02-17,7,False
6506,deal_567,2025-03-03,Prospecting,Pipeline,23678,2025-03-25,owner_6,False,2025-02-17,14,False
6507,deal_567,2025-03-10,Qualification,Pipeline,23678,2025-03-25,owner_6,True,2025-03-10,0,False
6508,deal_567,2025-03-17,Qualification,Pipeline,23678,2025-03-25,owner_6,False,2025-03-10,7,False
6509,deal_567,2025-03-24,Proposal,Best Case,23678,2025-03-25,owner_6,True,2025-03-24,0,False
8244,deal_568,2024-07-22,Prospecting,Pipeline,75828,2024-10-05,owner_9,True,2024-07-22,0,False
8245,deal_568,2024-07-29,Prospecting,Pipeline,75828,2024-10-05,owner_9,False,2024-07-22,7,False
8246,deal_568,2024-08-05,Prospecting,Pipeline,75828,2024-10-05,owner_9,False,2024-07-22,14,False
8247,deal_568,2024-08-12,Qualification,Pipeline,75828,2024-10-05,owner_9,True,2024-08-12,0,False
8248,deal_568,2024-08-19,Qualification,Pipeline,75828,2024-10-05,owner_9,False,2024-08-12,7,False
